ID_Aluno,Idade,Horas_Estudo_Semana,Pontuacao_Prova_Final,Aprovado
5770,19,28,63,True
5771,23,35,79,True
5772,18,18,52,False
5773,20,35,80,True
5774,24,36,95,True
5775,21,35,84,True
5776,19,25,55,False
5777,23,28,66,True
5778,21,23,57,False
5779,18,31,71,True
5780,24,5,12,False
5781,21,30,83,True
5782,22,33,78,True
5783,18,9,30,False
5784,18,6,20,False
5785,20,23,58,False
5786,18,29,76,True
5787,21,12,29,False
5788,19,24,61,True
5789,21,22,49,False
5790,22,16,31,False
5791,20,30,81,True
5792,22,32,86,True
5793,20,12,38,False
5794,23,23,67,True
5795,24,28,70,True
5796,21,34,89,True
5797,19,25,60,True
5798,21,25,56,False
5799,23,14,44,False
5800,19,32,72,True
5801,23,35,83,True
5802,20,13,38,False
5803,19,29,74,True
5804,20,28,65,True
5805,24,20,52,False
5806,20,31,81,True
5807,22,31,75,True
5808,24,10,31,False
5809,22,27,73,True
5810,21,12,32,False
5811,22,32,71,True
5812,22,8,15,False
5813,21,26,66,True
5814,18,7,16,False
5815,21,32,83,True
5816,24,10,28,False
5817,22,27,62,True
5818,19,15,42,False
5819,19,30,81,True
5820,20,13,35,False
5821,24,31,76,True
5822,21,15,36,False
5823,20,38,100,True
5824,18,16,40,False
5825,20,32,86,True
5826,21,16,46,False
5827,24,7,11,False
5828,22,38,94,True
5829,18,31,70,True
5830,19,19,51,False
5831,24,11,34,False
5832,24,25,53,False
5833,23,20,40,False
5834,20,11,35,False
5835,21,34,89,True
5836,19,12,29,False
5837,20,34,84,True
5838,23,12,20,False
5839,22,28,64,True
5840,18,32,72,True
5841,24,18,38,False
5842,24,22,48,False
5843,23,20,59,False
5844,20,30,75,True
5845,20,6,9,False
5846,24,8,17,False
5847,20,12,34,False
5848,22,6,22,False
5849,23,28,71,True
5850,24,33,90,True
5851,23,26,74,True
5852,18,39,93,True
5853,20,24,53,False
5854,21,24,59,False
5855,22,34,86,True
5856,22,24,65,True
5857,23,14,33,False
5858,19,9,13,False
5859,23,6,19,False
5860,24,10,20,False
5861,19,32,88,True
5862,19,39,100,True
5863,21,14,39,False
5864,22,30,70,True
5865,23,9,29,False
5866,22,39,100,True
5867,19,36,83,True
5868,20,20,47,False
5869,20,19,45,False
5870,18,6,21,False
5871,20,27,67,True
5872,18,30,74,True
5873,21,30,67,True
5874,20,5,14,False
5875,22,33,77,True
5876,18,6,8,False
5877,24,8,14,False
5878,22,29,74,True
5879,18,33,74,True
5880,22,38,94,True
5881,20,17,47,False
5882,21,14,41,False
5883,19,12,35,False
5884,21,8,17,False
5885,23,26,73,True
5886,20,16,36,False
5887,23,27,75,True
5888,22,34,82,True
5889,20,20,49,False
5890,21,9,16,False
5891,23,7,10,False
5892,22,25,60,True
5893,20,30,66,True
5894,18,32,79,True
5895,24,19,54,False
5896,23,11,36,False
5897,18,26,72,True
5898,19,33,82,True
5899,21,24,55,False
5900,24,21,53,False
5901,22,9,16,False
5902,24,22,48,False
5903,21,29,82,True
5904,20,7,10,False
5905,18,9,23,False
5906,19,15,40,False
5907,19,22,46,False
5908,19,12,28,False
5909,18,38,93,True
5910,19,31,87,True
5911,20,36,90,True
5912,22,36,99,True
5913,18,8,19,False
5914,20,30,73,True
5915,21,24,62,True
5916,24,20,48,False
5917,18,26,60,True
5918,22,28,75,True
5919,19,19,49,False
5920,20,16,48,False
5921,20,36,85,True
5922,22,21,57,False
5923,22,25,53,False
5924,24,27,72,True
5925,23,28,63,True
5926,23,18,51,False
5927,21,30,74,True
5928,24,33,88,True
5929,23,21,43,False
5930,20,14,31,False
5931,24,39,90,True
5932,21,12,33,False
5933,22,33,79,True
5934,21,31,81,True
5935,22,35,94,True
5936,22,6,15,False
5937,20,9,15,False
5938,22,35,79,True
5939,22,35,83,True
5940,21,30,72,True
5941,20,15,38,False
5942,24,22,63,True
5943,20,20,57,False
5944,23,34,77,True
5945,18,6,9,False
5946,24,34,87,True
5947,19,24,63,True
5948,24,30,72,True
5949,19,20,56,False
5950,24,21,48,False
5951,24,25,57,False
5952,19,16,42,False
5953,19,37,93,True
5954,21,25,72,True
5955,19,20,47,False
5956,23,10,31,False
5957,21,39,99,True
5958,23,21,58,False
5959,21,10,30,False
5960,23,36,81,True
5961,18,23,67,True
5962,20,23,55,False
5963,21,39,96,True
5964,21,36,85,True
5965,20,37,87,True
5966,19,11,19,False
5967,19,36,81,True
5968,22,37,87,True
5969,19,21,58,False
5970,23,11,30,False
5971,23,25,61,True
5972,24,29,75,True
5973,22,27,74,True
5974,21,24,54,False
5975,20,26,68,True
5976,24,5,22,False
5977,21,8,11,False
5978,21,12,33,False
5979,21,16,34,False
5980,24,25,59,False
5981,18,9,26,False
5982,21,24,61,True
5983,22,26,56,False
5984,20,21,61,True
5985,21,19,47,False
5986,19,18,48,False
5987,20,12,26,False
5988,20,22,59,False
5989,18,15,47,False
5990,18,6,11,False
5991,22,21,44,False
5992,18,15,47,False
5993,22,38,87,True
5994,21,12,36,False
5995,23,24,69,True
5996,20,7,25,False
5997,19,28,71,True
5998,20,26,61,True
5999,23,39,100,True
6000,20,26,61,True
6001,22,18,38,False
6002,18,33,76,True
6003,23,24,67,True
6004,24,23,54,False
6005,19,16,44,False
6006,23,15,35,False
6007,23,30,70,True
6008,23,16,34,False
6009,23,12,34,False
6010,22,11,36,False
6011,24,24,56,False
6012,24,10,31,False
6013,19,30,65,True
6014,19,9,26,False
6015,18,15,35,False
6016,19,13,35,False
6017,24,25,61,True
6018,23,30,76,True
6019,22,17,49,False
6020,22,25,54,False
6021,23,18,47,False
6022,21,31,81,True
6023,22,6,8,False
6024,19,20,49,False
6025,23,28,76,True
6026,23,34,93,True
6027,21,15,30,False
6028,21,36,100,True
6029,21,18,41,False
6030,21,23,63,True
6031,18,23,63,True
6032,18,33,78,True
6033,20,9,26,False
6034,21,12,36,False
6035,23,38,99,True
6036,19,13,41,False
6037,21,27,67,True
6038,18,5,22,False
6039,18,37,86,True
6040,19,18,47,False
6041,22,30,75,True
6042,24,5,22,False
6043,23,17,38,False
6044,24,8,21,False
6045,22,39,100,True
6046,23,38,90,True
6047,22,30,77,True
6048,20,24,58,False
6049,19,26,73,True
6050,18,13,37,False
6051,21,18,36,False
6052,19,16,31,False
6053,20,31,81,True
6054,22,31,74,True
6055,23,28,77,True
6056,24,12,29,False
6057,24,26,71,True
6058,23,34,84,True
6059,18,17,35,False
6060,18,29,77,True
6061,21,22,46,False
6062,18,18,54,False
6063,24,31,86,True
6064,24,12,40,False
6065,23,14,33,False
6066,22,20,54,False
6067,18,36,81,True
6068,22,10,33,False
6069,20,22,52,False
6070,23,18,53,False
6071,19,7,23,False
6072,18,6,18,False
6073,21,39,94,True
6074,24,24,61,True
6075,23,31,76,True
6076,19,22,59,False
6077,22,16,30,False
6078,19,7,16,False
6079,23,22,51,False
6080,22,31,79,True
6081,18,39,100,True
6082,24,30,83,True
6083,19,25,54,False
6084,19,22,49,False
6085,21,20,52,False
6086,20,5,22,False
6087,18,21,47,False
6088,22,5,3,False
6089,20,12,29,False
6090,22,9,26,False
6091,18,11,36,False
6092,23,23,49,False
6093,23,34,78,True
6094,22,39,96,True
6095,20,8,18,False
6096,18,35,79,True
6097,22,15,28,False
6098,24,38,93,True
6099,20,32,80,True
6100,20,12,30,False
6101,23,24,69,True
6102,19,36,96,True
6103,19,33,80,True
6104,23,28,61,True
6105,23,30,80,True
6106,24,13,42,False
6107,22,30,67,True
6108,20,13,42,False
6109,23,9,14,False
6110,21,27,62,True
6111,20,19,45,False
6112,20,7,16,False
6113,21,15,46,False
6114,21,5,11,False
6115,20,35,94,True
6116,20,6,8,False
6117,21,10,20,False
6118,23,13,37,False
6119,19,16,48,False
6120,18,30,82,True
6121,24,15,47,False
6122,24,13,30,False
6123,19,39,100,True
6124,23,28,61,True
6125,21,21,62,True
6126,24,21,53,False
6127,22,32,77,True
6128,21,21,62,True
6129,24,17,35,False
6130,21,38,100,True
6131,19,5,12,False
6132,19,31,72,True
6133,23,27,68,True
6134,22,11,29,False
6135,18,27,76,True
6136,23,35,86,True
6137,24,22,50,False
6138,22,26,72,True
6139,19,15,33,False
6140,24,17,51,False
6141,24,10,32,False
6142,21,11,24,False
6143,19,16,40,False
6144,18,39,100,True
6145,22,25,64,True
6146,22,24,54,False
6147,19,15,45,False
6148,24,11,22,False
6149,18,20,50,False
6150,20,15,39,False
6151,21,23,65,True
6152,23,24,50,False
6153,24,10,18,False
6154,19,28,75,True
6155,20,6,6,False
6156,20,6,15,False
6157,23,7,23,False
6158,19,25,68,True
6159,20,37,92,True
6160,23,24,55,False
6161,19,14,39,False
6162,18,27,71,True
6163,21,19,46,False
6164,24,9,22,False
6165,20,24,59,False
6166,21,7,12,False
6167,21,30,68,True
6168,19,36,87,True
6169,24,30,82,True
6170,20,14,26,False
6171,24,8,14,False
6172,22,36,95,True
6173,23,22,49,False
6174,22,32,85,True
6175,24,19,50,False
6176,20,27,75,True
6177,19,6,19,False
6178,20,17,44,False
6179,21,12,36,False
6180,24,36,92,True
6181,18,34,92,True
6182,18,37,84,True
6183,24,27,73,True
6184,21,24,58,False
6185,23,31,83,True
6186,21,15,36,False
6187,23,17,40,False
6188,21,25,65,True
6189,21,33,83,True
6190,19,22,55,False
6191,20,11,36,False
6192,23,30,72,True
6193,24,21,62,True
6194,23,10,34,False
6195,23,31,75,True
6196,21,11,21,False
6197,18,7,10,False
6198,18,23,52,False
6199,20,37,88,True
6200,22,36,82,True
6201,23,9,30,False
6202,21,34,80,True
6203,21,16,34,False
6204,20,8,22,False
6205,18,9,23,False
6206,20,7,20,False
6207,20,33,86,True
6208,20,33,83,True
6209,18,26,66,True
6210,18,12,30,False
6211,23,33,88,True
6212,22,35,97,True
6213,22,10,22,False
6214,20,30,66,True
6215,24,11,34,False
6216,20,13,30,False
6217,23,9,29,False
6218,22,22,46,False
6219,18,19,40,False
6220,18,10,19,False
6221,19,17,46,False
6222,21,28,63,True
6223,19,24,61,True
6224,24,22,52,False
6225,19,8,23,False
6226,22,36,98,True
6227,24,16,44,False
6228,23,29,65,True
6229,24,7,14,False
6230,20,6,21,False
6231,22,6,24,False
6232,19,15,45,False
6233,21,31,82,True
6234,19,19,43,False
6235,18,17,34,False
6236,22,24,63,True
6237,19,28,76,True
6238,18,18,45,False
6239,21,17,39,False
6240,24,18,52,False
6241,19,32,71,True
6242,19,33,85,True
6243,19,15,32,False
6244,22,10,27,False
6245,20,8,20,False
6246,23,13,38,False
6247,19,21,57,False
6248,19,11,26,False
6249,24,6,20,False
6250,22,22,61,True
6251,19,33,76,True
6252,19,25,72,True
6253,20,32,84,True
6254,19,21,45,False
6255,24,27,60,True
6256,24,34,91,True
6257,18,24,58,False
6258,21,28,75,True
6259,23,36,92,True
6260,21,37,88,True
6261,19,28,78,True
6262,19,7,18,False
6263,18,37,98,True
6264,19,22,50,False
6265,24,32,79,True
6266,21,7,27,False
6267,21,26,57,False
6268,19,10,23,False
6269,19,17,50,False
6270,19,5,11,False
6271,19,5,18,False
6272,24,7,23,False
6273,24,19,46,False
6274,22,29,65,True
6275,22,32,85,True
6276,23,11,20,False
6277,19,33,81,True
6278,22,15,35,False
6279,22,6,15,False
6280,21,27,74,True
6281,22,7,26,False
6282,23,20,50,False
6283,23,10,24,False
6284,23,17,50,False
6285,19,36,98,True
6286,24,23,63,True
6287,21,36,93,True
6288,24,14,30,False
6289,19,33,91,True
6290,18,30,81,True
6291,23,23,66,True
6292,24,31,72,True
6293,19,30,84,True
6294,23,9,22,False
6295,20,24,51,False
6296,24,29,76,True
6297,24,29,81,True
6298,18,34,92,True
6299,20,21,51,False
6300,22,30,71,True
6301,21,7,14,False
6302,18,15,29,False
6303,20,5,8,False
6304,21,30,84,True
6305,19,16,40,False
6306,22,17,40,False
6307,24,39,95,True
6308,20,10,27,False
6309,22,18,45,False
6310,24,6,23,False
6311,22,9,17,False
6312,19,21,58,False
6313,19,17,35,False
6314,23,38,100,True
6315,24,8,14,False
6316,19,8,11,False
6317,22,33,92,True
6318,24,29,74,True
6319,22,19,51,False
6320,22,10,19,False
6321,22,34,83,True
6322,20,20,58,False
6323,23,9,27,False
6324,23,6,7,False
6325,18,8,25,False
6326,20,5,10,False
6327,23,26,75,True
6328,20,37,100,True
6329,22,34,93,True
6330,23,24,52,False
6331,23,25,66,True
6332,23,10,26,False
6333,20,30,66,True
6334,23,33,79,True
6335,20,28,65,True
6336,18,17,35,False
6337,21,28,64,True
6338,20,27,62,True
6339,20,29,78,True
6340,18,34,87,True
6341,21,34,79,True
6342,24,31,75,True
6343,19,16,35,False
6344,23,6,5,False
6345,22,17,51,False
6346,22,39,100,True
6347,18,6,15,False
6348,18,5,20,False
6349,20,34,77,True
6350,24,10,30,False
6351,21,39,90,True
6352,19,26,61,True
6353,20,30,76,True
6354,19,26,71,True
6355,19,33,91,True
6356,18,11,32,False
6357,23,11,22,False
6358,23,29,75,True
6359,20,8,25,False
6360,22,23,56,False
6361,24,33,78,True
6362,20,8,19,False
6363,24,12,22,False
6364,24,22,59,False
6365,24,16,48,False
6366,19,17,43,False
6367,23,39,88,True
6368,20,32,86,True
6369,18,20,41,False
6370,24,13,27,False
6371,23,35,87,True
6372,20,24,69,True
6373,23,29,73,True
6374,24,8,18,False
6375,18,30,81,True
6376,18,17,36,False
6377,23,34,95,True
6378,20,16,46,False
6379,22,29,77,True
6380,20,38,85,True
6381,18,5,12,False
6382,20,30,71,True
6383,24,38,96,True
6384,22,21,61,True
6385,24,35,84,True
6386,21,10,20,False
6387,20,29,73,True
6388,24,15,29,False
6389,24,6,5,False
6390,24,22,64,True
6391,19,27,69,True
6392,20,33,90,True
6393,20,5,20,False
6394,18,38,100,True
6395,18,29,82,True
6396,18,32,85,True
6397,20,37,86,True
6398,20,17,43,False
6399,19,15,44,False
6400,22,5,9,False
6401,21,13,28,False
6402,21,13,35,False
6403,19,22,49,False
6404,23,27,74,True
6405,19,7,17,False
6406,23,10,21,False
6407,18,22,48,False
6408,22,39,88,True
6409,19,35,83,True
6410,23,31,86,True
6411,21,31,68,True
6412,24,27,71,True
6413,18,14,38,False
6414,23,18,53,False
6415,21,39,90,True
6416,18,17,47,False
6417,23,21,59,False
6418,24,14,37,False
6419,20,28,77,True
6420,23,28,67,True
6421,21,38,92,True
6422,24,25,71,True
6423,21,24,63,True
6424,20,37,100,True
6425,18,26,57,False
6426,23,17,37,False
6427,23,9,21,False
6428,19,15,42,False
6429,19,29,79,True
6430,21,10,27,False
6431,22,34,89,True
6432,24,30,66,True
6433,24,32,79,True
6434,24,39,100,True
6435,19,6,17,False
6436,21,22,49,False
6437,21,10,28,False
6438,20,16,38,False
6439,24,11,29,False
6440,19,29,82,True
6441,24,38,89,True
6442,18,23,59,False
6443,20,5,3,False
6444,23,12,30,False
6445,24,25,58,False
6446,20,10,31,False
6447,21,8,28,False
6448,24,27,61,True
6449,24,28,62,True
6450,20,36,81,True
6451,18,20,59,False
6452,18,23,50,False
6453,18,28,71,True
6454,23,7,18,False
6455,19,22,50,False
6456,21,14,35,False
6457,19,35,94,True
6458,23,8,12,False
6459,24,10,32,False
6460,20,6,14,False
6461,19,15,30,False
6462,21,24,55,False
6463,23,21,53,False
6464,20,15,37,False
6465,19,31,71,True
6466,23,22,49,False
6467,19,27,68,True
6468,19,17,34,False
6469,19,36,91,True
6470,19,28,62,True
6471,24,5,16,False
6472,19,26,58,False
6473,24,34,79,True
6474,23,23,61,True
6475,24,11,28,False
6476,20,18,38,False
6477,19,29,68,True
6478,24,35,91,True
6479,22,13,37,False
6480,19,14,43,False
6481,19,11,29,False
6482,24,18,52,False
6483,24,22,60,True
6484,22,39,97,True
6485,22,6,8,False
6486,19,37,99,True
6487,18,9,17,False
6488,18,18,47,False
6489,18,15,35,False
6490,24,21,62,True
6491,24,30,77,True
6492,23,32,73,True
6493,20,5,20,False
6494,19,32,90,True
6495,19,26,61,True
6496,22,15,30,False
6497,21,29,73,True
6498,20,31,77,True
6499,23,34,94,True
6500,22,32,82,True
6501,19,39,97,True
6502,24,23,63,True
6503,20,25,61,True
6504,20,18,50,False
6505,24,10,24,False
6506,19,16,38,False
6507,19,32,82,True
6508,18,5,6,False
6509,19,27,70,True
6510,20,33,86,True
6511,23,36,87,True
6512,18,36,99,True
6513,19,34,87,True
6514,19,21,62,True
6515,21,16,36,False
6516,18,38,92,True
6517,21,18,45,False
6518,23,26,65,True
6519,18,24,65,True
6520,23,39,100,True
6521,24,25,71,True
6522,23,13,32,False
6523,20,16,34,False
6524,22,7,19,False
6525,24,11,25,False
6526,20,6,10,False
6527,24,7,21,False
6528,24,28,68,True
6529,24,29,77,True
6530,20,39,94,True
6531,24,34,86,True
6532,22,13,42,False
6533,23,35,80,True
6534,22,16,33,False
6535,20,34,81,True
6536,20,32,81,True
6537,19,31,70,True
6538,19,29,64,True
6539,23,22,50,False
6540,23,6,18,False
6541,20,22,52,False
6542,18,34,80,True
6543,22,38,93,True
6544,19,19,57,False
6545,23,21,60,True
6546,21,29,79,True
6547,23,30,66,True
6548,18,16,32,False
6549,24,9,14,False
6550,22,26,59,False
6551,21,27,66,True
6552,21,25,67,True
6553,18,23,54,False
6554,22,12,22,False
6555,20,23,64,True
6556,20,16,38,False
6557,18,9,22,False
6558,24,25,59,False
6559,20,30,85,True
6560,24,9,23,False
6561,20,34,90,True
6562,22,27,60,True
6563,19,39,100,True
6564,22,27,60,True
6565,24,26,66,True
6566,21,26,56,False
6567,22,25,69,True
6568,20,32,76,True
6569,22,25,54,False
6570,20,9,17,False
6571,19,37,92,True
6572,21,37,99,True
6573,23,24,52,False
6574,22,37,92,True
6575,18,22,51,False
6576,23,17,47,False
6577,20,36,95,True
6578,22,33,85,True
6579,18,17,38,False
6580,24,34,87,True
6581,21,15,29,False
6582,24,21,57,False
6583,22,17,43,False
6584,18,25,54,False
6585,24,20,49,False
6586,20,29,76,True
6587,21,34,85,True
6588,22,34,90,True
6589,18,13,29,False
6590,23,23,56,False
6591,20,9,20,False
6592,19,17,44,False
6593,19,9,18,False
6594,21,9,27,False
6595,24,7,19,False
6596,23,9,23,False
6597,22,21,60,True
6598,23,12,22,False
6599,24,11,18,False
6600,23,26,60,True
6601,24,14,41,False
6602,20,11,24,False
6603,22,10,18,False
6604,23,37,100,True
6605,20,28,68,True
6606,21,24,56,False
6607,24,21,55,False
6608,22,37,100,True
6609,24,22,63,True
6610,23,22,47,False
6611,19,38,100,True
6612,24,30,84,True
6613,21,32,83,True
6614,18,14,30,False
6615,21,36,84,True
6616,20,29,65,True
6617,19,19,53,False
6618,23,7,11,False
6619,22,8,18,False
6620,21,14,36,False
6621,23,38,100,True
6622,23,5,11,False
6623,19,11,23,False
6624,23,29,78,True
6625,18,26,75,True
6626,24,38,97,True
6627,24,34,82,True
6628,22,35,84,True
6629,21,11,21,False
6630,18,38,100,True
6631,23,10,27,False
6632,20,26,67,True
6633,24,23,62,True
6634,21,19,38,False
6635,20,19,57,False
6636,22,38,94,True
6637,20,23,61,True
6638,19,6,5,False
6639,19,16,50,False
6640,18,26,65,True
6641,22,11,20,False
6642,21,37,98,True
6643,21,12,26,False
6644,24,34,86,True
6645,23,9,21,False
6646,19,11,35,False
6647,19,7,27,False
6648,21,27,73,True
6649,18,26,63,True
6650,18,7,12,False
6651,18,8,17,False
6652,23,19,55,False
6653,18,37,97,True
6654,22,36,96,True
6655,18,25,72,True
6656,23,8,18,False
6657,20,28,66,True
6658,19,21,55,False
6659,23,10,26,False
6660,23,32,71,True
6661,18,10,16,False
6662,24,39,100,True
6663,23,18,54,False
6664,23,25,58,False
6665,20,25,64,True
6666,19,20,58,False
6667,22,27,75,True
6668,21,18,36,False
6669,20,32,88,True
6670,19,32,80,True
6671,20,17,52,False
6672,18,30,66,True
6673,19,25,56,False
6674,23,16,31,False
6675,18,15,37,False
6676,20,39,100,True
6677,23,22,61,True
6678,23,29,73,True
6679,20,37,91,True
6680,19,27,71,True
6681,19,24,66,True
6682,18,34,76,True
6683,20,24,66,True
6684,22,32,84,True
6685,18,35,78,True
6686,23,22,51,False
6687,18,22,55,False
6688,18,11,20,False
6689,24,34,89,True
6690,18,17,40,False
6691,23,19,45,False
6692,18,20,60,True
6693,21,12,37,False
6694,20,19,55,False
6695,24,30,82,True
6696,18,7,10,False
6697,18,29,66,True
6698,24,14,30,False
6699,23,16,35,False
6700,24,10,26,False
6701,23,9,25,False
6702,19,12,27,False
6703,24,39,95,True
6704,20,17,47,False
6705,18,27,67,True
6706,24,24,52,False
6707,19,21,48,False
6708,22,21,56,False
6709,21,10,27,False
6710,23,31,79,True
6711,23,11,31,False
6712,18,30,74,True
6713,19,6,13,False
6714,18,12,36,False
6715,23,27,75,True
6716,18,31,70,True
6717,22,5,14,False
6718,23,9,14,False
6719,19,7,19,False
6720,22,19,39,False
6721,20,16,31,False
6722,21,23,53,False
6723,24,12,38,False
6724,20,24,68,True
6725,24,19,47,False
6726,20,34,88,True
6727,19,10,26,False
6728,23,14,36,False
6729,23,8,15,False
6730,21,23,54,False
6731,23,8,26,False
6732,20,39,91,True
6733,23,37,94,True
6734,22,18,54,False
6735,19,25,65,True
6736,23,14,36,False
6737,24,19,48,False
6738,24,5,3,False
6739,23,11,24,False
6740,22,39,100,True
6741,20,38,87,True
6742,21,32,71,True
6743,21,9,25,False
6744,22,35,95,True
6745,23,14,27,False
6746,21,12,22,False
6747,23,31,87,True
6748,24,37,89,True
6749,22,12,34,False
6750,18,33,88,True
6751,18,23,67,True
6752,18,30,76,True
6753,23,15,37,False
6754,19,19,49,False
6755,23,36,96,True
6756,18,19,51,False
6757,20,38,86,True
6758,18,26,60,True
6759,20,25,72,True
6760,24,22,46,False
6761,23,10,23,False
6762,24,5,18,False
6763,22,13,25,False
6764,19,37,85,True
6765,19,38,98,True
6766,22,36,91,True
6767,20,19,51,False
6768,24,21,46,False
6769,22,36,86,True
6770,19,12,24,False
6771,19,11,34,False
6772,23,38,94,True
6773,23,30,78,True
6774,24,34,89,True
6775,21,31,78,True
6776,22,20,44,False
6777,24,17,41,False
6778,18,20,60,True
6779,22,30,66,True
6780,22,23,49,False
6781,21,6,18,False
6782,18,38,97,True
6783,24,31,68,True
6784,20,23,67,True
6785,22,37,90,True
6786,18,38,100,True
6787,20,13,39,False
6788,22,6,19,False
6789,18,18,43,False
6790,24,21,45,False
6791,18,9,20,False
6792,23,22,62,True
6793,20,6,9,False
6794,22,25,71,True
6795,20,12,29,False
6796,22,14,33,False
6797,21,27,58,False
6798,24,24,63,True
6799,21,11,37,False
6800,21,35,96,True
6801,24,37,83,True
6802,18,32,80,True
6803,20,39,89,True
6804,19,32,86,True
6805,23,37,84,True
6806,22,38,91,True
6807,24,7,14,False
6808,24,12,22,False
6809,18,7,14,False
6810,19,13,28,False
6811,18,27,68,True
6812,24,23,54,False
6813,22,22,62,True
6814,24,5,15,False
6815,20,15,42,False
6816,23,38,85,True
6817,19,26,56,False
6818,19,38,93,True
6819,23,17,41,False
6820,21,27,69,True
6821,20,32,72,True
6822,18,22,60,True
6823,23,6,16,False
6824,18,24,51,False
6825,24,38,99,True
6826,18,38,95,True
6827,18,19,52,False
6828,24,38,91,True
6829,22,16,38,False
6830,19,12,30,False
6831,23,31,72,True
6832,22,23,51,False
6833,18,14,32,False
6834,20,14,29,False
6835,19,10,26,False
6836,20,8,30,False
6837,20,37,100,True
6838,23,18,49,False
6839,22,14,34,False
6840,20,18,52,False
6841,24,28,63,True
6842,23,34,84,True
6843,20,6,8,False
6844,22,22,63,True
6845,24,22,52,False
6846,23,12,37,False
6847,24,16,32,False
6848,19,36,98,True
6849,23,9,31,False
6850,23,36,80,True
6851,18,5,6,False
6852,20,6,12,False
6853,24,13,42,False
6854,23,30,70,True
6855,18,35,85,True
6856,19,12,25,False
6857,20,35,90,True
6858,24,15,47,False
6859,20,23,54,False
6860,21,35,90,True
6861,23,37,99,True
6862,23,36,89,True
6863,22,32,90,True
6864,22,16,38,False
6865,22,25,71,True
6866,20,31,75,True
6867,22,11,25,False
6868,24,5,4,False
6869,24,14,28,False
6870,23,14,39,False
6871,18,28,61,True
6872,20,26,67,True
6873,22,14,31,False
6874,22,39,100,True
6875,21,27,65,True
6876,22,32,73,True
6877,23,26,56,False
6878,23,36,80,True
6879,18,30,78,True
6880,20,15,33,False
6881,18,25,53,False
6882,20,7,12,False
6883,18,19,48,False
6884,24,10,19,False
6885,19,17,45,False
6886,22,16,32,False
6887,20,34,92,True
6888,24,35,92,True
6889,21,11,32,False
6890,18,31,68,True
6891,19,27,60,True
6892,21,13,34,False
6893,24,29,82,True
6894,18,25,56,False
6895,20,7,16,False
6896,21,11,28,False
6897,21,23,55,False
6898,24,21,50,False
6899,23,19,52,False
6900,22,17,37,False
6901,24,5,19,False
6902,21,36,99,True
6903,22,27,65,True
6904,19,21,58,False
6905,20,25,53,False
6906,24,28,61,True
6907,21,37,92,True
6908,18,6,13,False
6909,23,6,18,False
6910,18,34,84,True
6911,23,38,99,True
6912,20,20,60,True
6913,23,12,29,False
6914,23,7,22,False
6915,20,20,45,False
6916,22,27,75,True
6917,23,38,100,True
6918,18,17,39,False
6919,22,24,62,True
6920,18,38,99,True
6921,24,11,34,False
6922,19,36,81,True
6923,20,8,14,False
6924,23,6,18,False
6925,22,11,31,False
6926,19,12,38,False
6927,24,19,55,False
6928,21,31,78,True
6929,21,36,93,True
6930,19,5,10,False
6931,22,37,94,True
6932,23,28,72,True
6933,22,36,97,True
6934,21,35,91,True
6935,22,11,35,False
6936,24,18,37,False
6937,19,23,63,True
6938,19,36,93,True
6939,19,17,38,False
6940,20,14,36,False
6941,18,27,71,True
6942,21,15,31,False
6943,21,8,20,False
6944,24,15,30,False
6945,19,23,53,False
6946,22,20,40,False
6947,18,16,32,False
6948,19,26,67,True
6949,21,15,29,False
6950,21,21,62,True
6951,20,8,27,False
6952,22,5,9,False
6953,18,14,29,False
6954,22,33,80,True
6955,24,39,91,True
6956,19,10,20,False
6957,18,8,12,False
6958,21,32,72,True
6959,23,21,53,False
6960,19,19,40,False
6961,24,28,69,True
6962,21,39,91,True
6963,23,7,27,False
6964,23,29,73,True
6965,24,29,67,True
6966,24,15,47,False
6967,24,33,77,True
6968,24,19,39,False
6969,20,24,58,False
6970,24,16,46,False
6971,24,24,55,False
6972,22,38,88,True
6973,19,30,68,True
6974,21,10,27,False
6975,18,30,76,True
6976,20,17,48,False
6977,19,27,64,True
6978,19,20,42,False
6979,19,27,68,True
6980,23,38,94,True
6981,22,16,30,False
6982,19,22,48,False
6983,18,23,52,False
6984,19,28,73,True
6985,22,32,88,True
6986,18,10,34,False
6987,23,21,50,False
6988,19,19,42,False
6989,19,29,68,True
6990,22,37,85,True
6991,20,38,100,True
6992,22,24,63,True
6993,18,28,77,True
6994,19,21,52,False
6995,18,22,48,False
6996,24,27,59,False
6997,18,14,38,False
6998,24,36,92,True
6999,18,26,55,False
7000,23,31,73,True
7001,20,27,69,True
7002,19,21,48,False
7003,19,7,14,False
7004,22,15,34,False
7005,20,34,92,True
7006,18,14,38,False
7007,22,7,23,False
7008,23,16,31,False
7009,24,14,32,False
7010,22,36,99,True
7011,22,38,93,True
7012,24,20,51,False
7013,18,35,90,True
7014,24,12,21,False
7015,18,31,85,True
7016,23,35,91,True
7017,20,14,42,False
7018,23,37,100,True
7019,20,32,83,True
7020,18,31,69,True
7021,19,18,48,False
7022,21,32,72,True
7023,24,6,14,False
7024,20,26,72,True
7025,22,12,29,False
7026,24,39,88,True
7027,20,29,69,True
7028,24,11,37,False
7029,21,29,66,True
7030,18,24,57,False
7031,18,26,71,True
7032,21,24,65,True
7033,22,36,92,True
7034,18,18,38,False
7035,24,33,73,True
7036,20,16,43,False
7037,18,13,26,False
